# balticporter port map	schema=3	module=ashley-test	engine=balticporter/0.1.0-SNAPSHOT	sources=4763fb93c6d8686a	files=18	policy=49837be7aebf58cd
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest	shape
type		balticporter.runtime.JavaIterator	Added	-		0		
member	com.badlogic.ashley.core.ComponentClassFactory#createComponentType(String)	sge.ecs.ComponentClassFactory#createComponentType(String)	Renamed	-	com/badlogic/ashley/core/ComponentClassFactory.java	25	86513dad698c1047	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests#<stmt1>	sge.ecs.ComponentOperationHandlerTests#<stmt1>	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	32	e9d3463819de4d1c	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests#<stmt2>	sge.ecs.ComponentOperationHandlerTests#<stmt2>	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	47	ac521cb518264fb3	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests#<stmt3>	sge.ecs.ComponentOperationHandlerTests#<stmt3>	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	66	457c1ed5cda5b703	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests#<stmt4>	sge.ecs.ComponentOperationHandlerTests#<stmt4>	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	81	8edf8929382d7473	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests$BooleanInformerMock#delayed	sge.ecs.ComponentOperationHandlerTests$BooleanInformerMock#delayed	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	14	07cd58d747f878fc	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests$BooleanInformerMock#value()	sge.ecs.ComponentOperationHandlerTests$BooleanInformerMock#value()	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	17	a5b1ec104a821e87	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests$ComponentSpy#called	sge.ecs.ComponentOperationHandlerTests$ComponentSpy#called	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	23	db3437e7094bb1bf	
member	com.badlogic.ashley.core.ComponentOperationHandlerTests$ComponentSpy#receive(Signal,Entity)	sge.ecs.ComponentOperationHandlerTests$ComponentSpy#receive(Signal<Entity>,Entity)	Renamed	-	com/badlogic/ashley/core/ComponentOperationHandlerTests.java	26	1b0379460964c06f	
member	com.badlogic.ashley.core.ComponentTypeTests#<stmt1>	sge.ecs.ComponentTypeTests#<stmt1>	Renamed	-	com/badlogic/ashley/core/ComponentTypeTests.java	37	7c47c9e78a2808c5	
member	com.badlogic.ashley.core.ComponentTypeTests#<stmt2>	sge.ecs.ComponentTypeTests#<stmt2>	Renamed	-	com/badlogic/ashley/core/ComponentTypeTests.java	43	5ec7948e0e0c07bb	
member	com.badlogic.ashley.core.ComponentTypeTests#<stmt3>	sge.ecs.ComponentTypeTests#<stmt3>	Renamed	-	com/badlogic/ashley/core/ComponentTypeTests.java	55	ec5b695333a74927	
member	com.badlogic.ashley.core.EngineTests#<stmt10>	sge.ecs.EngineTests#<stmt10>	Renamed	-	com/badlogic/ashley/core/EngineTests.java	367	b4625c8b3221237c	
member	com.badlogic.ashley.core.EngineTests#<stmt11>	sge.ecs.EngineTests#<stmt11>	Renamed	-	com/badlogic/ashley/core/EngineTests.java	407	deb20618f398f1db	
